"tipo_aeroplano","aeroporto"
"190","'AKS'"
"787","'GDX'"
"727","'BFL'"
"707","'COZ'"
"757","'SPN'"
"767","'DHI'"
"ERJ145","'FRJ'"
"A332","'IKI'"
"777","'TKD'"
"CRJ440","'JMK'"
"787","'SYQ'"
"A332","'FGU'"
"A332","'GTO'"
"727","'KCA'"
"787","'DUD'"
"CRJ440","'BYQ'"
"CRJ700","'CPT'"
"MD80","'UUD'"
"737","'BHY'"
"767","'QGU'"
"747","'YEN'"
"170","'CER'"
"777","'FOE'"
"737","'PBI'"
"A321","'UAS'"
"A332","'RNA'"
"707","'VTM'"
"757","'JAA'"
"727","'NLD'"
"757","'OOM'"
"CRJ100","'KGF'"
"727","'PMK'"
"170","'GUJ'"
"707","'KHM'"
"757","'JOI'"
"757","'PPE'"
"170","'PPF'"
"777","'JTC'"
"CRJ440","'PVA'"
"767","'BED'"
"CRJ700","'YBO'"
"747","'VSE'"
"757","'APC'"
"737","'TIV'"
"MD80","'LRT'"
"A332","'RUS'"
"MD80","'MUI'"
"727","'OZP'"
"707","'YBY'"
"170","'KAJ'"
"777","'LRL'"
"767","'TRV'"
"ERJ145","'VKO'"
"707","'IAO'"
"727","'UMR'"
"757","'MOB'"
"CRJ700","'NCE'"
"707","'RAH'"
"A319","'AJL'"
"190","'TTE'"
"ERJ145","'SHB'"
"A321","'CGQ'"
"CRJ440","'MTR'"
"A320","'GIB'"
"777","'GNR'"
"777","'TMB'"
"727","'NBE'"
"767","'STP'"
"727","'LUG'"
"757","'ASK'"
"747","'DBC'"
"A321","'CKI'"
"787","'JAD'"
"CRJ440","'PUK'"
"767","'ACR'"
"727","'ECA'"
"737","'WLH'"
"MD80","'NJA'"
"CRJ440","'GDC'"
"CRJ440","'ACV'"
"CRJ440","'YQL'"
"707","'ORG'"
"A320","'YHM'"
"MD80","'CTG'"
"A332","'NAQ'"
"707","'HZK'"
"707","'BWA'"
"767","'VTB'"
"MD80","'HNY'"
"767","'SBZ'"
"A320","'SFB'"
"757","'MMX'"
"A332","'BWE'"
"MD80","'EGM'"
"ERJ145","'YFJ'"
"757","'AKB'"
"727","'HOQ'"
"787","'POM'"
"747","'RQW'"
"707","'VOG'"
"CRJ440","'REU'"
"CRJ100","'EOR'"
"A321","'LNR'"
"777","'MOF'"
"MD80","'GWT'"
"MD80","'LYN'"
"727","'BHU'"
"CRJ700","'SSJ'"
"747","'KWN'"
"777","'ZYL'"
"727","'CIA'"
"777","'BBA'"
"757","'AHS'"
"727","'BXB'"
"727","'ANG'"
"767","'KEY'"
"ERJ145","'SJL'"
"A320","'SOD'"
"707","'CGZ'"
"A319","'YPE'"
"CRJ440","'CYF'"
"A332","'IWA'"
"757","'MSO'"
"787","'ALA'"
"CRJ700","'PIA'"
"ERJ145","'YML'"
"A321","'LVP'"
"777","'WRE'"
"CRJ100","'OMC'"
"737","'EIN'"
"MD80","'BIM'"
"A320","'LAQ'"
"CRJ100","'OAL'"
"747","'ABS'"
"A332","'YOC'"
"A320","'VLD'"
"777","'RBK'"
"767","'GUM'"
"787","'BSF'"
"CRJ100","'YXJ'"
"CRJ700","'ACT'"
"ERJ145","'AEH'"
"727","'TCC'"
"747","'LMA'"
"A320","'IQT'"
"757","'GGS'"
"A319","'MAZ'"
"CRJ100","'YCS'"
"A321","'IXV'"
"CRJ100","'KVC'"
"CRJ440","'OLS'"
"787","'DPL'"
"787","'NZC'"
"A320","'OSM'"
"757","'YBW'"
"787","'KOU'"
"CRJ700","'XPL'"
"CRJ700","'YOP'"
"777","'UVA'"
"170","'PEF'"
"A320","'CDG'"
"737","'SDK'"
"170","'ILU'"
"ERJ145","'UOS'"
"767","'BUJ'"
"777","'ZAL'"
"757","'OUA'"
"747","'HMY'"
"707","'ZMM'"
"767","'WRL'"
"707","'EUG'"
"170","'OBE'"
"190","'CAG'"
"A320","'MSA'"
"777","'WIR'"
"A321","'HCQ'"
"CRJ100","'BLN'"
"MD80","'SDK'"
"A332","'DEN'"
"767","'EBG'"
"787","'SIS'"
"757","'CAQ'"
"A321","'SLE'"
"A319","'XTL'"
"757","'KBZ'"
"A321","'MRB'"
"787","'PIH'"
"CRJ440","'DMT'"
"787","'PIW'"
"A332","'YLD'"
"737","'NZJ'"
"767","'ZUC'"
"CRJ700","'LQM'"
"MD80","'REU'"
"747","'BOB'"
"CRJ440","'JGN'"
"CRJ440","'BBM'"
"757","'SOU'"
"A320","'DNV'"
"MD80","'PRY'"
"A321","'HLE'"
"A320","'OCC'"
"MD80","'CNQ'"
"747","'HZP'"
"MD80","'RNL'"
"727","'OLS'"
"A319","'ABT'"
"A321","'AVA'"
"CRJ100","'AGZ'"
"787","'AKC'"
"737","'WAW'"
"CRJ700","'TDR'"
"A319","'BYR'"
"CRJ100","'UAH'"
"757","'FRS'"
"707","'MHU'"
"MD80","'ADA'"
"MD80","'SLN'"
"A320","'VLY'"
"A319","'ASW'"
"170","'JSK'"
"A321","'ZQL'"
"A320","'KVD'"
"A332","'UND'"
"A319","'MBW'"
"A321","'GEX'"
"767","'LAM'"
"787","'MHZ'"
"CRJ440","'PRM'"
"CRJ700","'CCY'"
"767","'SRY'"
"A321","'MIE'"
"CRJ100","'MGM'"
"A332","'QRC'"
"CRJ700","'FNL'"
"ERJ145","'GRJ'"
"727","'OYA'"
"CRJ440","'DLU'"
"A332","'SXQ'"
"170","'MIV'"
"CRJ700","'MRZ'"
"767","'TGP'"
"A320","'BNE'"
"757","'TFL'"
"CRJ100","'SYU'"
"A319","'WKR'"
"787","'PTT'"
"757","'LME'"
"707","'CRA'"
"777","'TIA'"
"A319","'NOA'"
"787","'POO'"
"747","'HII'"
"MD80","'YQI'"
"ERJ145","'KNG'"
"A319","'JIW'"
"190","'QJI'"
"A332","'CRG'"
"727","'MHE'"
"CRJ700","'GNV'"
"777","'CGY'"
"727","'OSN'"
"ERJ145","'EWB'"
"CRJ100","'URD'"
"ERJ145","'LVP'"
"170","'EBH'"
"737","'RZS'"
"190","'UPG'"
"ERJ145","'PAJ'"
"A321","'WNS'"
"787","'SOP'"
"MD80","'RNI'"
"747","'OLJ'"
"ERJ145","'SWJ'"
"CRJ100","'BMB'"
"707","'EWK'"
"727","'NTY'"
"727","'YIP'"
"787","'SVO'"
"CRJ440","'FMN'"
"A320","'GJT'"
"CRJ440","'ADW'"
"MD80","'CBR'"
"CRJ700","'RDP'"
"A332","'YZG'"
"757","'WAW'"
"747","'LEQ'"
"A319","'RWL'"
"777","'CIY'"
"A319","'YAZ'"
"A320","'NKT'"
"MD80","'XMN'"
"A319","'KIM'"
"767","'CXA'"
"757","'LAQ'"
"CRJ440","'GSE'"
"CRJ100","'PNA'"
"190","'SVU'"
"170","'ACI'"
"CRJ700","'VRU'"
"727","'WSP'"
"747","'YPG'"
"757","'JAX'"
"707","'TMW'"
"CRJ700","'KIR'"
"777","'RNB'"
"757","'ACN'"
"A320","'IKT'"
"ERJ145","'SVI'"
"170","'RVV'"
"170","'WLH'"
"170","'SJY'"
"190","'YUY'"
"A319","'NLT'"
"787","'LYM'"
"707","'KEJ'"
"727","'XRR'"
"A321","'OBU'"
"CRJ440","'BDA'"
"CRJ100","'YQT'"
"CRJ100","'CYX'"
"707","'OMF'"
"777","'DCA'"
"707","'AUK'"
"707","'LYI'"
"A320","'DLH'"
"CRJ700","'DYS'"
"A332","'IRJ'"
"A332","'DOY'"
"CRJ100","'PLP'"
"CRJ700","'KIT'"
"MD80","'SOF'"
"727","'IKI'"
"707","'PRI'"
"CRJ100","'YEL'"
"170","'CNL'"
"747","'EDW'"
"737","'ABV'"
"A332","'WMO'"
"A321","'AVL'"
"767","'JEE'"
"777","'CRP'"
"737","'LLY'"
"787","'VOK'"
"CRJ700","'XGN'"
"CRJ100","'KRL'"
"747","'HTG'"
"A321","'MUN'"
"A319","'LGH'"
"A320","'SAP'"
"767","'BDO'"
"MD80","'BFK'"
"707","'SFS'"
"A332","'MIJ'"
"747","'DRV'"
"737","'AUW'"
"767","'SMW'"
"A332","'YGQ'"
"A320","'ERV'"
"727","'YXK'"
"CRJ440","'VCP'"
"A319","'MWD'"
"MD80","'KKN'"
"747","'BBJ'"
"727","'KAW'"
"767","'MGY'"
"767","'CBT'"
"CRJ440","'MZV'"
"170","'XYE'"
"A320","'VEY'"
"CRJ100","'PML'"
"757","'RBY'"
"777","'ILP'"
"A319","'PUD'"
"A319","'ATM'"
"CRJ700","'NQT'"
"A332","'BBK'"
"777","'LBB'"
"MD80","'EZS'"
"707","'RDB'"
"A319","'SRX'"
"A319","'AFL'"
"ERJ145","'YNJ'"
"767","'VOK'"
"737","'CMD'"
"747","'LPY'"
"707","'YLY'"
"747","'NYR'"
"MD80","'SFB'"
"CRJ700","'MLL'"
"737","'OHE'"
"CRJ100","'USH'"
"CRJ440","'RAZ'"
"707","'YHK'"
"777","'TIN'"
"787","'IBB'"
"767","'IXI'"
"747","'NHK'"
"767","'AKY'"
"747","'RFD'"
"707","'VRB'"
"767","'UGN'"
"CRJ440","'TBP'"
"CRJ440","'LTT'"
"A320","'SEB'"
"A319","'HLI'"
"A319","'FLG'"
"707","'CBR'"
"CRJ700","'TOT'"
"737","'RAK'"
"737","'CAC'"
"MD80","'BUF'"
"A321","'TRV'"
"170","'SIN'"
"A321","'KDY'"
"727","'TEI'"
"190","'TKP'"
"767","'LLE'"
"A319","'YBO'"
"787","'VAD'"
"767","'DWC'"
"A321","'RTA'"
"757","'DUD'"
"777","'PTG'"
"757","'FRU'"
"727","'KUK'"
"767","'WAM'"
"787","'PAV'"
"A319","'ASS'"
"A319","'CCY'"
"190","'TVU'"
"737","'LDE'"
"707","'TST'"
"CRJ100","'TGH'"
"787","'FAR'"
"757","'HUT'"
"A320","'BYP'"
"ERJ145","'DPS'"
"A320","'ZTA'"
"757","'LPL'"
"MD80","'GCH'"
"707","'FLF'"
"MD80","'IIA'"
"727","'FNR'"
"737","'TJK'"
"727","'KDL'"
"A319","'CTM'"
"A321","'NNY'"
"757","'YEN'"
"CRJ440","'XBE'"
"190","'SLA'"
"727","'BOG'"
"CRJ440","'QPW'"
"737","'BYP'"
"A320","'BOM'"
"190","'ORT'"
"A320","'OEM'"
"777","'AKJ'"
"A319","'GRS'"
"787","'OZG'"
"A332","'JAI'"
"747","'ELF'"
"CRJ700","'JDO'"
"727","'PAM'"
"ERJ145","'DTI'"
"727","'GKA'"
"CRJ100","'LSV'"
"767","'LWN'"
"A321","'SON'"
"737","'IEG'"
"190","'FNR'"
"MD80","'FUL'"
"MD80","'IAB'"
"A321","'WRE'"
"MD80","'HOS'"
"CRJ700","'PTJ'"
"CRJ100","'SRN'"
"747","'HTY'"
"170","'ABI'"
"707","'UTH'"
"CRJ700","'ORE'"
"737","'SKA'"
"A321","'PGH'"
"170","'UKS'"
"170","'KTN'"
"707","'HLG'"
"707","'GLA'"
"747","'WTN'"
"CRJ100","'KBN'"
"737","'PUE'"
"ERJ145","'WIC'"
"737","'EAA'"
"747","'YNB'"
"787","'FUT'"
"CRJ100","'CDR'"
"A320","'CMQ'"
"170","'BKM'"
"MD80","'CKH'"
"767","'CSM'"
"727","'ZIN'"
"MD80","'LKH'"
"CRJ700","'NEW'"
"737","'XJD'"
"707","'ZAD'"
"A332","'BUO'"
"A321","'KRR'"
"767","'DWB'"
"777","'WBM'"
"ERJ145","'OMO'"
"787","'ATK'"
"707","'BGN'"
"747","'RDB'"
"A319","'SRA'"
"767","'VOG'"
"757","'LUA'"
"777","'PDO'"
"757","'WTN'"
"ERJ145","'KES'"
"A320","'YTZ'"
"A332","'YHF'"
"787","'GFO'"
"A320","'VAF'"
"727","'MYD'"
"707","'VLK'"
"CRJ700","'GXH'"
"MD80","'DJO'"
"757","'OUL'"
"737","'ABL'"
"A332","'YSH'"
"727","'LGL'"
"A332","'VPZ'"
"190","'MUA'"
"CRJ440","'SDJ'"
"767","'KRK'"
"A321","'CUF'"
"727","'PIU'"
"170","'SPW'"
"170","'BBO'"
"170","'OLJ'"
"170","'ABM'"
"170","'ITB'"
"A321","'KPS'"
"170","'SLN'"
"CRJ440","'PUJ'"
"A319","'OBE'"
"CRJ100","'RVV'"
"747","'KWZ'"
"CRJ100","'ELC'"
"MD80","'MUC'"
"707","'EGX'"
"777","'MVD'"
"747","'NCU'"
"787","'RIL'"
"190","'GNT'"
"MD80","'UAQ'"
"A319","'CDE'"
"CRJ100","'KFA'"
"190","'TAK'"
"A332","'YSR'"
"767","'FIZ'"
"ERJ145","'SGQ'"
"CRJ440","'LOH'"
"737","'CER'"
"777","'OUA'"
"MD80","'BED'"
"A321","'VOK'"
"CRJ100","'UOS'"
"737","'AGN'"
"A332","'TEN'"
"MD80","'KHM'"
"A321","'FAO'"
"CRJ100","'LNJ'"
"CRJ440","'OAM'"
"777","'DYU'"
"MD80","'TUL'"
"A319","'MRI'"
"170","'TTG'"
"777","'YTL'"
"747","'ZGU'"
"A332","'MYZ'"
"737","'REN'"
"727","'FET'"
"A319","'YAO'"
"747","'USM'"
"170","'NDG'"
"747","'XGN'"
"787","'BWA'"
"MD80","'LUP'"
"A321","'AGP'"
"170","'RIL'"
"747","'VCS'"
"707","'RMK'"
"MD80","'TLV'"
"CRJ100","'FBD'"
"170","'UTO'"
"190","'YPL'"
"170","'SYO'"
"757","'DNZ'"
"170","'KZG'"
"757","'AQJ'"
"757","'WWK'"
"170","'FOE'"
"A320","'UST'"
"767","'HOF'"
"727","'LBZ'"
"A332","'GHU'"
"CRJ100","'YFE'"
"737","'TTT'"
"747","'VTB'"
"CRJ700","'AIU'"
"ERJ145","'ZTB'"
"727","'SKT'"
"170","'TAP'"
"737","'JLN'"
"777","'AGQ'"
"747","'OMD'"
"767","'IQT'"
"787","'GCI'"
"707","'HUZ'"
"A332","'UIK'"
"CRJ440","'YWM'"
"CRJ700","'UPN'"
"747","'KCM'"
"A319","'CLN'"
"777","'WEI'"
"A332","'PAM'"
"A320","'KTM'"
"777","'TBF'"
"A332","'DTE'"
"767","'CEQ'"
"170","'OSM'"
"CRJ100","'FGU'"
"CRJ700","'RAB'"
"MD80","'POR'"
"A319","'YFH'"
"ERJ145","'NSY'"
"170","'YKN'"
"ERJ145","'CCL'"
"737","'TUO'"
"ERJ145","'ESR'"
"747","'ECG'"
"A321","'VIN'"
"CRJ100","'VDM'"
"CRJ700","'YQB'"
"190","'GAL'"
"CRJ700","'IXA'"
"747","'YAX'"
"190","'TBI'"
"CRJ440","'SPP'"
"MD80","'YRV'"
"A321","'YDQ'"
"ERJ145","'MWK'"
"707","'FUE'"
"A319","'BGO'"
"747","'PRZ'"
"A321","'EGN'"
"727","'HUL'"
"A320","'TLS'"
"A319","'VGO'"
"767","'IAH'"
"170","'YBS'"
"757","'CNC'"
"777","'YIN'"
"757","'TRO'"
"777","'OKC'"
"767","'GDC'"
"757","'RAC'"
"A332","'YVV'"
"CRJ100","'YIF'"
"MD80","'KRK'"
"CRJ100","'CCL'"
"767","'LZH'"
"777","'LUM'"
"CRJ440","'DIY'"
"787","'BDM'"
"MD80","'LPX'"
"747","'GGT'"
"A321","'BNB'"
"767","'KFA'"
"MD80","'LRV'"
"777","'MXL'"
"777","'CUC'"
"A332","'SNV'"
"190","'UKS'"
"MD80","'MMY'"
"767","'SRE'"
"727","'JRF'"
"787","'UBJ'"
"MD80","'CNF'"
"767","'CRI'"
"747","'YTF'"
"ERJ145","'AOE'"
"A319","'IPC'"
"CRJ700","'STC'"
"787","'FRD'"
"CRJ100","'BZO'"
"190","'PHE'"
"777","'CKZ'"
"MD80","'GPB'"
"CRJ440","'HYN'"
"747","'WRG'"
"727","'TEQ'"
"MD80","'UCK'"
"777","'LPB'"
"737","'GAF'"
"A319","'ETR'"
"A320","'SOP'"
"CRJ100","'PBO'"
"747","'IRZ'"
"170","'ABK'"
"CRJ100","'CHN'"
"CRJ100","'TKK'"
"A332","'RSD'"
"190","'MEK'"
"757","'IOW'"
"A321","'AJA'"
"A320","'DLK'"
"CRJ100","'MJN'"
"A320","'FTU'"
"747","'HIM'"
"727","'BBP'"
"727","'KYK'"
"787","'GQQ'"
"CRJ440","'YWG'"
"ERJ145","'OHS'"
"A319","'GAN'"
"170","'LUQ'"
"777","'ITO'"
"190","'NLV'"
"727","'HFD'"
"CRJ100","'CXI'"
"777","'PIN'"
"190","'TNR'"
"170","'ULO'"
"A321","'UVF'"
"CRJ440","'KTR'"
"727","'YTS'"
"787","'WLD'"
"CRJ700","'AXJ'"
"757","'GRK'"
"757","'SJZ'"
"CRJ100","'SCF'"
"190","'CEI'"
"CRJ440","'ASI'"
"ERJ145","'SHI'"
"787","'IKS'"
"787","'TDL'"
"CRJ440","'YFR'"
"A319","'CNL'"
"CRJ440","'FNU'"
"170","'MSW'"
"737","'CTL'"
"767","'NTX'"
"727","'HIB'"
"A319","'SLE'"
"CRJ440","'KET'"
"170","'HEL'"
"A320","'LEH'"
"747","'GAQ'"
"787","'SLL'"
"747","'MUD'"
"747","'PRH'"
"A332","'BFS'"
"767","'HPH'"
"MD80","'BJB'"
"A332","'SKN'"
"747","'MNH'"
"747","'MCH'"
"CRJ700","'MHD'"
"ERJ145","'UTP'"
"767","'LDY'"
"MD80","'BLH'"
"CRJ100","'JAN'"
"190","'OGX'"
"707","'XAP'"
"A319","'CGD'"
"777","'IQN'"
"CRJ440","'GZO'"
"ERJ145","'OSH'"
"737","'TEE'"
"MD80","'GPN'"
"MD80","'SXM'"
"757","'YLH'"
"CRJ440","'DHA'"
"727","'IOR'"
"CRJ100","'PEQ'"
"190","'ORH'"
"757","'SLD'"
"A321","'GSO'"
"757","'VBS'"
"CRJ100","'MVQ'"
"A332","'TVU'"
"737","'SKZ'"
"787","'LGK'"
"CRJ700","'NLG'"
"CRJ100","'SWP'"
"A320","'IEG'"
"190","'AOH'"
"ERJ145","'YBT'"
"727","'BLZ'"
"MD80","'ZKE'"
"757","'TJV'"
"A332","'GII'"
"727","'SSR'"
"727","'SUI'"
"A320","'YQW'"
"707","'CTD'"
"707","'CVE'"
"CRJ700","'CFD'"
"CRJ440","'TWF'"
"747","'YQV'"
"CRJ440","'LIS'"
"A319","'MAN'"
"707","'HXX'"
"ERJ145","'TDJ'"
"787","'UDJ'"
"787","'TRE'"
"727","'YCT'"
"767","'DXR'"
"737","'ABM'"
"190","'TLV'"
"MD80","'SAL'"
"A321","'JED'"
"A320","'KTS'"
"757","'YLK'"
"ERJ145","'FUK'"
"CRJ100","'CFV'"
"787","'VLG'"
"CRJ700","'HUN'"
"A321","'LRE'"
"777","'YOJ'"
"190","'AGB'"
"CRJ700","'COU'"
"MD80","'CGD'"
"A319","'MEK'"
"767","'PVC'"
"757","'EYK'"
"737","'AFW'"
"737","'LTN'"
"747","'PPT'"
"170","'SYQ'"
"737","'LFT'"
"CRJ700","'GLW'"
"707","'MUI'"
"A321","'YVV'"
"CRJ100","'MWF'"
"787","'HEK'"
"747","'WMB'"
"707","'SQR'"
"737","'JOS'"
"CRJ700","'XQC'"
"A320","'CEI'"
"777","'SON'"
"CRJ700","'FUG'"
"A320","'BJZ'"
"190","'CFV'"
"170","'ISO'"
"727","'DQM'"
"A321","'ITM'"
"A319","'LXA'"
"747","'YXC'"
"CRJ700","'RME'"
"MD80","'IXI'"
"727","'LDX'"
"A320","'CQS'"
"727","'ZSW'"
"A320","'AGX'"
"MD80","'HCN'"
"757","'EVV'"
"747","'GUW'"
"A321","'NGQ'"
"170","'HAO'"
"170","'OKK'"
"707","'CAJ'"
"CRJ700","'VSE'"
"767","'ROT'"
"777","'GRK'"
"A321","'TOY'"
"767","'LBZ'"
"CRJ700","'PKE'"
"707","'QPD'"
"A332","'CBN'"
"190","'JAE'"
"737","'EDL'"
"767","'TOC'"
"A321","'YET'"
"A320","'FAO'"
"190","'RKD'"
"CRJ700","'BCE'"
"CRJ440","'GBB'"
"170","'MKZ'"
"727","'ROI'"
"CRJ700","'FST'"
"747","'TWT'"
"787","'BCE'"
"A320","'MDI'"
"757","'WNS'"
"190","'TMX'"
"170","'SIR'"
"737","'SOW'"
"747","'CNJ'"
"787","'OGZ'"
"170","'APO'"
"767","'BAB'"
"747","'DRA'"
"727","'BBQ'"
"CRJ100","'MON'"
"A319","'BBI'"
"767","'NYA'"
"CRJ100","'AKF'"
"737","'CBJ'"
"777","'FYU'"
"190","'BDD'"
"A319","'ACJ'"
"757","'HYS'"
"A332","'KRL'"
"CRJ700","'MEO'"
"ERJ145","'YAY'"
"CRJ440","'EIY'"
"707","'YKZ'"
"170","'IXE'"
"CRJ700","'BEB'"
"777","'TCP'"
"737","'FYT'"
"CRJ440","'EMD'"
"A320","'MOG'"
"MD80","'IRI'"
"A320","'TIJ'"
"767","'ARV'"
"CRJ100","'KTD'"
"737","'POW'"
"ERJ145","'LGL'"
"707","'BIO'"
"A320","'ISC'"
"170","'AAC'"
"707","'VAO'"
"ERJ145","'NTU'"
"787","'MAJ'"
"A320","'MJK'"
"A321","'TJS'"
"CRJ440","'GKE'"
"CRJ440","'RHV'"
"A320","'HKN'"
"777","'HUU'"
"170","'GCJ'"
"737","'YQA'"
"MD80","'LII'"
"ERJ145","'HAM'"
"ERJ145","'RHE'"
"190","'PSD'"
"737","'NLV'"
"787","'PZS'"
"777","'KJP'"
"747","'KSD'"
"ERJ145","'YXX'"
"CRJ440","'YDL'"
"737","'CWE'"
"A320","'CMP'"
"CRJ700","'NYE'"
"A320","'NTI'"
"CRJ700","'TEN'"
"A321","'OIA'"
"707","'CVU'"
"737","'MDS'"
"737","'WKL'"
"MD80","'URY'"
"787","'HDM'"
"CRJ700","'UBT'"
"A319","'BQK'"
"A332","'VNE'"
"190","'KBQ'"
"737","'PDU'"
"190","'PIO'"
"ERJ145","'LEY'"
"767","'FAA'"
"CRJ440","'PXO'"
"707","'STK'"
"CRJ100","'PNV'"
"757","'CUL'"
"777","'BUX'"
"A321","'IXA'"
"787","'LCX'"
"A332","'ABA'"
"727","'WHP'"
"A332","'DSS'"
"170","'CCV'"
"737","'JLR'"
"170","'UME'"
"170","'CYP'"
"A321","'AGT'"
"MD80","'KEW'"
"170","'EBD'"
"ERJ145","'CRP'"
"170","'TOA'"
"MD80","'OLM'"
"747","'SID'"
"CRJ700","'SWF'"
"CRJ100","'HMA'"
"737","'HSH'"
"707","'KGA'"
"767","'BCA'"
"ERJ145","'RGS'"
"CRJ100","'PSZ'"
"767","'NJA'"
"737","'IXU'"
"190","'PKE'"
"A332","'HDI'"
"A332","'KTF'"
"CRJ100","'FKJ'"
"737","'GRM'"
"A319","'LTM'"
"CRJ700","'LPG'"
"A332","'ISM'"
"CRJ100","'FRY'"
"A321","'NBE'"
"747","'LIR'"
"707","'CSB'"
"190","'PMZ'"
"A320","'CPQ'"
"MD80","'GFK'"
"787","'OSR'"
"MD80","'DIL'"
"MD80","'RST'"
"787","'HII'"
"747","'AGI'"
"757","'DRT'"
"707","'MLE'"
"ERJ145","'AFL'"
"727","'TUA'"
"737","'YDL'"
"A320","'MWK'"
"A319","'PNB'"
"737","'NDR'"
"A332","'VDH'"
"777","'END'"
"727","'CIP'"
"737","'OBY'"
"170","'EMK'"
"ERJ145","'HZP'"
"A319","'MXS'"
"CRJ440","'TOH'"
"767","'BEC'"
"A332","'JIA'"
"CRJ440","'EHL'"
"747","'KAI'"
"727","'PTT'"
"787","'ELV'"
"757","'TGD'"
"737","'ENA'"
"787","'YRS'"
"767","'PIU'"
"A332","'LND'"
"CRJ700","'PDT'"
"A319","'AUG'"
"757","'CEK'"
"CRJ700","'MNA'"
"CRJ100","'TLN'"
"190","'ESB'"
"ERJ145","'CKT'"
"170","'LEY'"
"MD80","'XSC'"
"CRJ100","'TTR'"
"A321","'PWQ'"
"A332","'CUH'"
"747","'INU'"
"A320","'KRF'"
"170","'LVS'"
"A321","'IXR'"
"787","'SNA'"
"767","'DLK'"
"747","'MDI'"
"CRJ440","'QSF'"
"767","'LOT'"
"727","'REA'"
"170","'GFK'"
"A321","'PWK'"
"CRJ700","'NTT'"
"737","'YHE'"
"170","'MJL'"
"727","'PAD'"
"MD80","'OBU'"
"190","'UYN'"
"A320","'CLY'"
"CRJ700","'LTD'"
"CRJ440","'VEL'"
"CRJ100","'RCA'"
"747","'CGZ'"
"A320","'LUV'"
"A321","'ORP'"
"747","'RMS'"
"CRJ100","'OXC'"
"707","'NCU'"
"MD80","'GMA'"
"190","'OCC'"
"MD80","'FOS'"
"ERJ145","'YWM'"
"190","'DYS'"
"MD80","'TIF'"
"170","'ZQL'"
"777","'FUE'"
"A319","'RDB'"
"A321","'ORV'"
"707","'OTI'"
"727","'HSS'"
"727","'TIH'"
"CRJ100","'KBS'"
"757","'HLJ'"
"A319","'YKU'"
"767","'PML'"
"727","'YPM'"
"757","'SVH'"
"707","'AKC'"
"747","'MEU'"
"A319","'YOP'"
"737","'SBK'"
"170","'BAB'"
"CRJ440","'KUD'"
"CRJ700","'SYS'"
"707","'QSN'"
"A321","'GOJ'"
"777","'MFE'"
"A321","'EKS'"
"CRJ100","'TJI'"
"CRJ700","'BEM'"
"747","'BXY'"
"MD80","'JAD'"
"767","'NCE'"
"CRJ700","'WHK'"
"777","'RZA'"
"747","'CLV'"
"707","'YEL'"
"CRJ100","'GWE'"
"ERJ145","'CNI'"
"MD80","'YCU'"
"170","'SIT'"
"777","'CIT'"
"CRJ700","'DHI'"
"170","'PIK'"
"A320","'YGW'"
"A332","'BYU'"
"A319","'HAK'"
"A319","'YVG'"
"737","'NQY'"
"747","'GGS'"
"737","'KFE'"
"CRJ100","'LIT'"
"ERJ145","'TUU'"
"190","'COR'"
"737","'LCK'"
"747","'EHM'"
"707","'AAQ'"
"A332","'CYB'"
"170","'HTT'"
"ERJ145","'DBO'"
"CRJ700","'TTR'"
"170","'CZX'"
"A320","'DSN'"
"190","'NYU'"
"CRJ700","'VAM'"
"CRJ440","'IQQ'"
"CRJ100","'BEC'"
"A332","'MFK'"
"CRJ700","'AGH'"
"170","'ABC'"
"767","'LND'"
"737","'PTY'"
"190","'MUH'"
"707","'FWH'"
"747","'SYH'"
"747","'HDE'"
"777","'YUX'"
"CRJ700","'NAH'"
"MD80","'VDA'"
"ERJ145","'WKB'"
"757","'LFT'"
"767","'YQA'"
"A319","'YNC'"
"A320","'SUV'"
"707","'PKE'"
"737","'YVV'"
"190","'DPA'"
"CRJ700","'YGH'"
"A320","'KRP'"
"170","'AGN'"
"727","'RRG'"
"CRJ700","'JAL'"
"A332","'CGY'"
"CRJ700","'STY'"
"ERJ145","'SXI'"
"190","'NPO'"
"757","'ABL'"
"A319","'LBS'"
"727","'YAY'"
"787","'JBR'"
"727","'NAC'"
"CRJ100","'LSL'"
"ERJ145","'STL'"
"777","'PQC'"
"787","'LBB'"
"727","'NAT'"
"190","'SMX'"
"747","'PIR'"
"A332","'PWT'"
"A332","'ZQN'"
"757","'GZI'"
"737","'VDC'"
"CRJ100","'BDS'"
"CRJ100","'ZIG'"
"777","'AQJ'"
"727","'AGE'"
"CRJ700","'ADX'"
"ERJ145","'PPR'"
"A332","'CKT'"
"767","'CXI'"
"747","'YXT'"
"A320","'SCE'"
"190","'SCI'"
"CRJ700","'BSJ'"
"747","'RAE'"
"757","'UCK'"
"170","'WSO'"
"190","'BRX'"
"757","'LXG'"
"A332","'YQF'"
"CRJ700","'AKT'"
"727","'HHI'"
"A321","'TUM'"
"CRJ700","'PLQ'"
"707","'KQT'"
"190","'CUP'"
"170","'ZRJ'"
"757","'SIQ'"
"737","'ZKE'"
"190","'GET'"
"A332","'GYE'"
"CRJ100","'QNV'"
"A332","'VLI'"
"757","'BEZ'"
"737","'TIN'"
"CRJ440","'MVL'"
"170","'UIH'"
"MD80","'SNJ'"
"CRJ440","'HSG'"
"707","'TAP'"
"707","'NOT'"
"767","'KNU'"
